Timestamp,Bin_0,Bin_1,Bin_2,Bin_3,Bin_4,Bin_5,Bin_6,Bin_7,Bin_8,Bin_9,Bin_10,Bin_11,Bin_12,Bin_13,Bin_14,Bin_15,Bin_16,Bin_17,Bin_18,Bin_19,Bin_20,Bin_21,Bin_22,Bin_23,Bin_24,Bin_25,Bin_26,Bin_27,Bin_28,Bin_29,Bin_30,Bin_31
2025-11-28 14:03:26.826,63,43,78,37,87,61,72,5,43,3,81,79,63,80,81,77,67,57,71,24,20,43,16,88,88,90,78,88,81,1,43,65
2025-11-28 14:03:27.827,88,72,53,16,30,45,30,47,43,94,82,63,89,81,32,35,58,25,68,22,36,87,32,39,62,5,50,64,73,82,87,6
2025-11-28 14:03:28.827,45,21,58,69,31,86,56,40,57,79,36,61,89,41,74,29,74,27,24,73,21,79,17,6,83,36,62,5,11,40,27,5
2025-11-28 14:03:29.828,88,11,34,31,49,15,64,37,66,10,50,7,82,17,85,74,82,34,30,41,87,45,78,16,84,65,69,85,67,48,7,79
2025-11-28 14:03:30.828,7,18,72,22,41,67,94,94,63,79,58,55,95,36,46,79,62,60,1,37,75,17,83,52,86,64,15,75,42,79,16,81
2025-11-28 14:03:31.828,55,24,26,17,71,67,15,60,7,65,36,46,20,31,87,18,34,81,61,71,48,10,34,86,22,44,43,42,18,38,88,55
2025-11-28 14:03:32.829,23,26,31,45,51,50,68,68,79,34,40,32,68,91,85,74,18,6,50,59,67,15,82,78,30,9,2,79,78,13,18,28
2025-11-28 14:03:33.830,85,82,83,50,14,73,47,59,75,0,46,79,27,82,24,80,21,50,62,9,22,79,74,0,6,89,30,25,64,84,42,89
2025-11-28 14:03:34.831,36,20,41,20,36,31,82,32,50,38,71,75,74,56,67,18,20,0,62,34,35,77,11,60,55,66,42,67,58,11,68,59
2025-11-28 14:03:35.831,77,87,5,62,5,27,16,64,83,23,78,83,71,38,66,48,35,45,25,13,13,68,38,86,55,75,26,41,41,48,79,21
2025-11-28 14:03:36.832,17,71,24,2,61,40,30,94,47,30,69,81,90,30,95,22,37,78,40,22,75,8,83,61,12,8,90,71,53,35,43,75
2025-11-28 14:03:37.833,74,74,64,78,26,58,55,32,38,80,88,11,40,11,75,89,12,83,36,67,90,78,79,51,82,72,51,45,47,62,28,56
2025-11-28 14:03:38.833,47,79,77,47,35,86,57,86,43,81,33,65,69,44,82,70,87,56,52,74,81,42,22,46,81,47,35,9,46,8,63,80
2025-11-28 14:03:39.834,60,89,89,76,17,47,20,43,52,74,27,22,33,15,58,64,14,3,55,36,61,29,2,78,29,53,72,48,55,72,75,57
2025-11-28 14:03:40.834,17,32,32,52,51,93,38,75,64,91,81,50,32,53,84,87,38,55,13,55,77,42,70,74,70,45,86,31,12,78,14,88
2025-11-28 14:03:41.835,23,84,63,9,55,70,87,44,75,48,44,87,76,77,84,51,16,44,13,30,43,5,13,21,42,0,82,39,14,44,51,67
2025-11-28 14:03:42.835,72,78,54,0,31,50,75,56,72,81,80,43,32,71,47,31,24,84,2,51,44,58,70,51,3,5,0,79,87,75,85,36
2025-11-28 14:03:43.836,85,2,2,41,30,87,7,79,18,75,2,53,36,73,79,46,63,4,34,64,65,16,67,48,83,82,24,40,44,77,50,70
2025-11-28 14:03:44.837,59,23,30,5,85,35,94,44,85,78,59,81,30,35,75,21,4,89,63,21,54,77,44,43,32,63,49,69,7,73,16,72
2025-11-28 14:03:45.837,39,25,75,60,74,90,80,43,74,76,94,51,58,95,47,28,27,82,36,29,53,25,33,40,59,66,50,79,30,50,22,28
2025-11-28 14:03:46.837,60,88,62,45,30,79,47,56,79,37,87,91,65,60,50,51,90,23,30,43,56,73,22,48,19,35,48,18,69,68,77,21
2025-11-28 14:03:47.838,20,64,13,90,75,8,33,78,90,76,71,5,77,11,68,29,87,29,31,75,50,82,21,38,16,73,83,11,65,82,55,90
2025-11-28 14:03:48.838,58,47,52,86,49,79,80,78,30,64,39,76,77,75,60,66,34,44,72,43,36,4,90,60,33,58,17,73,65,3,40,6
2025-11-28 14:03:49.838,73,28,12,27,49,42,68,32,35,46,77,32,77,70,78,16,67,88,19,75,26,66,33,34,63,90,55,40,3,31,18,67
2025-11-28 14:03:50.839,55,1,15,56,54,38,81,82,44,61,89,70,37,51,60,26,17,71,79,83,2,60,65,51,68,63,65,34,37,80,38,12
2025-11-28 14:03:51.839,82,68,70,75,61,74,65,76,70,70,66,61,80,89,87,7,90,18,81,21,6,61,48,49,87,27,24,25,34,79,37,4
2025-11-28 14:03:52.839,41,77,44,12,28,42,72,17,76,4,7,37,55,55,81,70,88,47,21,88,67,62,43,45,32,21,54,30,11,71,5,23
2025-11-28 14:03:53.839,52,15,6,69,38,47,58,7,5,31,33,15,68,48,47,32,26,29,29,26,39,86,24,45,86,18,52,34,57,49,33,65
2025-11-28 14:03:54.840,80,63,54,14,69,34,33,13,40,20,13,49,41,3,62,0,9,35,59,67,82,8,28,52,20,56,88,47,78,24,45,18
2025-11-28 14:03:55.840,58,37,14,22,77,46,42,75,75,77,84,51,54,74,60,90,2,90,0,18,64,41,82,55,89,77,75,81,41,16,90,34
2025-11-28 14:03:56.840,72,11,58,17,51,67,51,66,65,94,75,80,61,84,86,20,39,54,87,3,6,71,44,66,21,8,90,14,5,83,55,86
2025-11-28 14:03:57.840,14,90,59,85,25,16,74,64,55,81,89,49,21,66,9,88,11,68,62,20,20,65,25,58,29,13,62,28,47,17,70,28
2025-11-28 14:03:58.841,47,24,4,46,0,62,6,77,46,36,47,46,15,9,10,47,24,90,6,54,65,1,87,70,7,71,68,23,71,15,87,4
2025-11-28 14:03:59.841,69,16,12,23,14,18,60,2,26,46,50,69,70,86,0,36,34,75,60,7,9,84,17,77,34,34,40,82,50,55,76,71
2025-11-28 14:04:00.842,22,9,15,85,66,37,68,75,64,88,91,36,47,89,47,88,52,83,35,23,47,4,29,90,41,43,79,55,45,56,80,8
2025-11-28 14:04:01.842,61,4,6,67,64,45,94,68,89,37,51,48,91,37,94,22,90,65,7,17,40,71,81,7,51,44,70,52,13,69,65,75
2025-11-28 14:04:02.842,89,73,25,25,34,32,58,64,40,33,52,39,32,39,92,14,54,15,8,39,85,27,20,51,81,59,20,71,79,40,40,71
2025-11-28 14:04:03.842,40,80,52,37,38,71,32,79,83,82,65,54,91,51,39,23,57,42,43,40,90,5,52,29,76,72,14,53,73,54,42,29
2025-11-28 14:04:04.843,85,41,44,86,13,11,41,17,8,5,80,38,45,2,86,81,59,13,41,68,74,58,64,47,62,44,33,43,38,61,84,88
2025-11-28 14:04:05.843,17,37,67,43,55,42,46,54,57,51,34,53,45,74,61,20,34,29,82,11,70,6,37,64,11,5,56,76,46,79,28,42
2025-11-28 14:04:06.843,68,31,77,88,39,25,46,75,62,79,45,35,48,3,14,20,34,31,22,60,32,50,28,40,70,70,72,18,82,46,6,63
2025-11-28 14:04:07.843,88,42,48,75,8,19,59,15,80,70,33,62,48,15,43,21,44,59,57,1,44,27,31,60,26,15,8,89,12,19,18,13
2025-11-28 14:04:08.844,63,18,29,58,9,21,51,5,71,58,22,32,74,28,83,41,13,54,74,41,70,68,72,53,54,19,49,28,60,8,47,17
2025-11-28 14:04:09.844,49,14,83,52,77,49,45,2,75,79,78,89,23,19,78,41,1,14,90,52,15,85,0,71,74,61,79,14,47,54,59,83
2025-11-28 14:04:10.845,78,42,23,1,42,92,88,67,64,40,88,63,35,56,69,17,76,16,43,4,75,62,41,57,69,62,77,69,12,81,62,20
2025-11-28 14:04:11.845,15,38,7,24,55,81,56,18,2,88,33,3,80,4,10,85,85,27,49,88,63,23,79,80,51,45,85,86,17,6,22,1
2025-11-28 14:04:12.846,19,69,17,76,93,31,80,90,31,52,49,65,74,91,48,44,31,29,78,15,68,64,81,51,74,90,53,9,29,32,51,56
2025-11-28 14:04:13.846,2,50,42,84,71,34,83,71,56,67,45,73,86,49,54,12,9,10,64,88,56,75,83,51,19,43,78,58,5,48,33,59
2025-11-28 14:04:14.847,31,14,15,57,52,85,75,76,79,48,80,37,48,46,86,87,39,24,46,63,54,71,48,82,89,80,8,20,46,59,18,81
2025-11-28 14:04:15.847,82,73,35,82,83,78,72,38,44,92,69,43,95,67,61,35,25,90,63,63,82,43,10,0,72,43,30,62,73,74,88,59
2025-11-28 14:04:16.848,6,36,54,42,63,91,43,41,62,85,58,30,46,70,85,90,37,63,31,31,62,86,3,89,12,55,45,35,67,24,41,70
2025-11-28 14:04:17.848,68,25,42,42,65,84,70,50,85,67,69,68,67,51,40,77,54,79,23,41,90,74,84,2,56,23,71,57,75,21,20,36
2025-11-28 14:04:18.849,15,72,78,82,77,71,37,84,41,55,66,40,85,34,44,54,30,46,49,38,70,13,61,10,30,44,34,88,17,84,79,73
2025-11-28 14:04:19.850,71,85,1,80,63,50,34,56,62,90,30,54,78,64,39,24,65,0,33,29,34,54,33,15,55,54,61,21,77,4,6,88
2025-11-28 14:04:20.850,19,20,40,90,62,86,46,83,81,49,80,31,54,86,34,9,59,78,37,14,77,32,18,3,59,23,0,39,61,86,75,63
2025-11-28 14:04:21.851,57,22,31,51,67,21,35,36,37,23,37,3,59,26,54,27,37,33,36,21,45,87,87,82,52,30,25,32,5,0,34,21
2025-11-28 14:04:22.851,73,29,32,59,51,31,75,60,38,72,95,89,65,31,62,67,17,86,7,33,16,43,80,23,25,89,71,57,27,60,50,84
2025-11-28 14:04:23.852,57,60,31,62,7,69,61,52,49,26,90,47,67,77,76,25,54,27,71,31,20,63,59,11,4,70,60,80,65,37,67,27
2025-11-28 14:04:24.853,64,89,21,54,36,76,30,39,42,81,34,49,47,68,87,33,36,64,11,28,72,16,1,89,13,60,65,15,88,4,17,30
2025-11-28 14:04:25.853,26,54,24,33,45,28,57,28,51,81,19,21,49,83,68,28,61,66,23,35,27,64,45,18,81,39,18,4,11,54,58,14
2025-11-28 14:04:26.854,77,16,61,12,88,64,25,76,76,63,90,80,72,73,74,75,60,52,75,71,55,14,25,47,35,58,21,69,11,72,15,8
2025-11-28 14:04:27.855,39,89,13,71,45,68,62,48,59,51,55,46,83,92,78,31,27,35,25,41,32,11,19,81,83,33,53,4,4,15,81,65
2025-11-28 14:04:28.855,21,15,81,4,73,36,53,80,52,86,75,35,75,95,64,41,31,17,64,29,6,88,21,14,89,61,71,47,31,58,58,38
2025-11-28 14:04:29.856,49,24,4,71,37,91,54,31,38,41,89,66,75,76,94,62,25,47,83,90,1,44,68,25,70,24,72,70,46,38,30,81
2025-11-28 14:04:30.857,73,35,52,32,49,53,57,33,55,36,33,35,86,75,65,29,38,23,5,80,38,68,68,9,78,10,30,47,3,90,21,15
2025-11-28 14:04:31.857,12,73,49,11,92,67,45,81,45,88,52,39,49,76,87,58,81,16,60,15,27,46,44,88,13,29,75,32,64,61,79,43
2025-11-28 14:04:32.858,2,89,4,63,34,57,14,35,55,63,63,74,13,85,4,10,69,21,67,89,61,18,48,37,14,64,57,34,4,19,38,48
2025-11-28 14:04:33.858,41,40,17,54,42,74,45,88,91,84,72,30,44,59,48,22,5,78,60,1,76,45,90,4,49,63,62,16,68,37,75,10
2025-11-28 14:04:34.859,5,86,34,70,68,59,37,58,63,46,24,88,71,89,74,29,10,46,37,46,88,71,66,90,68,81,20,85,7,35,81,71
2025-11-28 14:04:35.859,63,65,61,67,14,67,15,1,45,45,26,86,84,65,14,78,39,74,68,0,14,54,41,50,79,61,62,76,69,22,50,17
2025-11-28 14:04:36.860,53,80,74,39,12,25,45,26,44,72,4,89,3,35,57,31,66,69,1,88,29,40,48,44,41,71,73,82,56,57,17,15
2025-11-28 14:04:37.860,7,15,32,20,82,37,35,81,69,64,60,78,64,37,73,82,46,71,65,76,67,70,78,66,77,81,16,4,47,53,9,89
2025-11-28 14:04:38.861,3,67,77,49,53,84,6,7,52,43,85,88,79,8,30,1,46,62,54,75,25,59,80,74,40,8,55,26,79,11,15,57
2025-11-28 14:04:39.862,86,17,17,38,42,65,33,82,34,46,86,57,85,74,75,74,23,87,41,14,81,81,46,43,57,37,19,6,79,15,34,62
2025-11-28 14:04:40.862,21,69,62,13,46,36,30,39,45,58,70,30,93,68,90,31,53,78,81,27,4,11,78,9,71,20,37,14,6,16,72,4
2025-11-28 14:04:41.863,48,16,7,34,71,58,30,61,45,78,78,56,61,89,64,28,37,7,73,85,11,54,56,61,50,6,45,61,11,53,66,27
2025-11-28 14:04:42.864,86,83,71,9,67,51,71,94,81,42,35,95,76,87,61,12,85,6,66,63,54,47,32,20,90,11,17,38,2,43,67,3
2025-11-28 14:04:43.864,26,48,67,23,24,47,90,61,43,52,26,68,11,45,24,34,86,80,72,60,54,47,76,5,59,6,51,53,1,33,49,11
2025-11-28 14:04:44.865,79,21,14,40,95,68,80,63,67,62,31,93,62,65,76,81,10,38,14,79,52,73,54,26,21,19,40,82,90,44,9,59
2025-11-28 14:04:45.865,75,59,44,70,69,22,77,38,7,36,5,57,34,47,8,60,66,63,58,73,12,27,18,35,48,85,47,68,65,83,50,64
2025-11-28 14:04:46.866,39,75,50,8,15,17,22,5,67,44,39,31,53,16,2,70,5,47,74,58,57,40,56,41,53,24,16,12,36,77,62,22
2025-11-28 14:04:47.867,90,57,78,74,85,31,40,49,57,72,18,14,68,75,47,15,78,66,6,88,13,84,66,20,30,57,32,67,6,22,85,89
2025-11-28 14:04:48.867,29,42,66,18,29,80,11,87,17,71,78,19,56,82,8,2,61,26,63,36,78,4,45,57,3,39,42,9,63,55,25,61
2025-11-28 14:04:49.868,64,0,88,29,6,3,60,75,79,17,2,39,29,55,68,1,72,30,55,24,45,68,77,15,90,68,48,49,74,5,12,50
2025-11-28 14:04:50.869,19,60,2,85,38,65,90,40,21,69,25,52,3,6,55,24,85,11,10,33,32,76,71,38,3,85,55,85,4,68,35,22
2025-11-28 14:04:51.869,0,46,6,61,33,73,85,42,51,82,32,11,21,25,19,83,28,57,83,18,25,51,41,23,38,31,84,5,74,80,61,6
2025-11-28 14:04:52.870,5,40,64,16,58,11,55,25,34,57,80,80,5,31,8,45,70,49,47,15,5,16,9,4,37,26,36,85,20,57,75,32
2025-11-28 14:04:53.870,6,4,74,57,15,62,58,66,80,15,60,33,59,31,83,54,70,30,66,69,79,19,38,77,78,56,26,59,14,6,87,6
2025-11-28 14:04:54.871,8,14,81,79,78,32,74,84,60,83,83,35,80,75,81,24,13,62,27,41,89,66,71,88,76,70,46,62,78,79,82,22
2025-11-28 14:04:55.871,2,73,64,51,66,43,35,87,83,31,37,39,58,35,89,48,81,36,84,56,2,19,37,68,68,47,11,71,19,16,3,25
2025-11-28 14:04:56.872,54,62,33,20,92,46,76,93,69,77,57,44,86,39,45,60,62,40,24,62,49,70,15,26,82,80,90,32,40,13,27,9
2025-11-28 14:04:57.872,89,21,58,52,95,93,48,39,83,85,69,79,31,42,72,54,86,24,32,13,37,42,19,84,33,83,88,9,19,70,43,47
2025-11-28 14:04:58.873,22,61,89,33,91,48,82,69,75,77,43,93,77,46,63,34,1,13,19,75,83,17,11,40,59,78,37,71,7,63,13,79
2025-11-28 14:04:59.874,68,73,4,73,24,47,14,31,1,41,41,35,25,22,12,58,76,65,19,21,32,63,20,77,79,37,89,24,4,21,1,53
2025-11-28 14:05:00.874,56,17,20,14,70,92,78,45,91,58,56,68,31,81,86,58,4,41,25,63,3,26,14,19,18,77,79,5,75,10,62,75
2025-11-28 14:05:01.875,11,9,63,66,92,31,31,64,55,39,91,78,53,71,30,15,90,17,90,59,33,25,32,85,89,44,34,25,69,46,90,31
2025-11-28 14:05:02.876,81,34,6,44,17,65,3,8,73,10,8,19,66,18,24,49,5,29,70,73,82,53,23,28,85,40,49,41,48,7,87,4
2025-11-28 14:05:03.876,25,26,0,74,61,32,71,69,60,95,67,37,67,43,88,74,6,57,50,54,37,11,49,36,84,10,31,50,65,32,67,43
2025-11-28 14:05:04.877,85,38,32,45,88,43,47,48,39,2,80,72,17,79,40,26,82,28,73,17,84,78,20,17,38,62,47,64,43,25,84,29
2025-11-28 14:05:05.878,65,36,48,74,45,92,36,34,89,44,66,62,75,65,76,7,19,50,11,1,24,10,24,22,33,75,35,51,74,65,70,49
2025-11-28 14:05:06.878,76,80,30,46,40,34,54,73,71,36,55,31,72,79,41,66,76,15,6,18,21,81,69,25,75,84,66,35,68,86,4,41
2025-11-28 14:05:07.879,34,10,53,39,83,66,53,52,90,62,59,40,89,43,95,18,47,32,19,48,10,56,26,43,45,48,3,12,56,79,19,56
2025-11-28 14:05:08.879,54,76,19,6,62,95,85,73,43,84,43,80,93,75,53,5,62,11,40,88,87,17,64,79,73,31,82,41,81,28,17,90
2025-11-28 14:05:09.880,55,45,71,74,75,65,44,93,56,89,41,71,36,65,70,13,8,0,69,74,3,37,47,21,6,81,67,58,46,85,43,43
2025-11-28 14:05:10.881,51,24,13,42,3,82,75,54,42,40,8,79,32,44,73,90,22,26,23,55,59,37,50,46,76,88,3,63,10,73,83,58
2025-11-28 14:05:11.881,11,85,20,2,72,18,83,82,61,49,67,50,55,17,16,41,47,17,15,58,70,66,4,4,75,31,39,61,42,44,6,60
2025-11-28 14:05:12.882,65,16,74,5,46,88,90,61,83,54,72,63,87,69,83,20,40,84,86,42,29,21,58,63,6,67,56,60,69,77,52,41
2025-11-28 14:05:13.883,43,78,60,29,1,38,56,7,57,44,1,36,36,87,75,29,3,44,18,70,56,39,56,20,82,24,90,33,69,33,90,18
2025-11-28 14:05:14.883,24,88,16,52,77,32,71,81,11,11,47,90,65,25,56,32,87,52,43,59,74,42,54,49,73,32,24,17,67,88,12,78
2025-11-28 14:05:15.884,75,24,17,21,85,44,75,79,45,48,81,33,36,52,53,32,20,44,41,75,3,69,36,18,41,55,51,25,7,42,56,39
2025-11-28 14:05:16.884,60,56,43,20,78,85,49,51,71,76,72,53,37,95,37,78,71,82,76,12,9,63,44,52,28,2,86,73,4,90,16,90
2025-11-28 14:05:17.885,22,3,71,58,39,89,35,92,81,57,88,63,48,60,79,83,21,49,70,31,72,1,26,89,7,62,76,11,64,53,85,11
2025-11-28 14:05:18.886,49,64,21,80,23,62,9,16,1,84,66,84,0,27,51,16,31,28,75,69,2,41,52,67,77,81,38,66,77,31,54,40
2025-11-28 14:05:19.886,43,2,58,63,80,63,44,65,30,79,36,54,91,66,53,84,81,50,30,14,10,15,78,29,8,51,70,44,57,60,52,79
2025-11-28 14:05:20.887,22,90,85,58,78,37,46,35,61,65,73,76,45,75,89,60,48,50,68,32,80,2,1,15,50,10,63,11,13,13,65,86
2025-11-28 14:05:21.888,79,59,52,69,9,88,76,67,84,60,22,87,41,74,3,33,36,18,27,42,0,50,15,19,68,39,73,55,14,59,71,55
2025-11-28 14:05:22.888,32,32,38,49,38,20,63,26,49,45,55,11,32,24,60,82,29,39,14,26,59,50,9,83,22,67,81,9,86,2,72,17
2025-11-28 14:05:23.889,23,58,50,84,89,66,44,31,89,84,52,89,93,65,35,82,3,24,59,16,27,9,55,43,58,48,8,32,45,67,88,28
2025-11-28 14:05:24.889,34,4,60,56,71,85,71,77,60,63,71,53,60,44,71,28,33,90,90,49,78,31,16,81,1,28,67,62,28,38,13,38
2025-11-28 14:05:25.890,24,77,49,18,69,54,73,94,83,44,44,36,39,34,52,62,14,6,35,45,67,76,82,71,36,85,58,88,16,10,52,42
2025-11-28 14:05:26.891,65,42,23,69,26,88,13,14,25,26,39,17,19,38,79,52,84,52,69,23,59,24,71,4,56,67,38,72,12,78,53,41
2025-11-28 14:05:27.891,9,25,4,37,56,0,36,58,71,82,17,4,62,81,21,43,22,14,24,88,86,72,82,26,38,24,69,33,18,71,77,31
2025-11-28 14:05:28.892,86,90,5,65,42,47,80,61,71,72,71,61,90,91,65,31,32,4,78,85,9,55,62,78,43,19,34,63,16,82,29,20
2025-11-28 14:05:29.893,34,53,35,39,53,78,36,36,61,68,36,94,62,94,34,7,86,56,73,5,58,4,64,43,89,46,33,34,10,75,82,3
2025-11-28 14:05:30.893,54,74,27,72,78,36,21,21,78,24,57,61,6,79,85,65,37,8,58,87,5,26,22,6,68,3,47,67,55,48,53,33
2025-11-28 14:05:31.894,77,60,51,16,63,95,46,40,31,90,89,71,53,35,38,50,39,21,45,60,16,11,29,66,87,39,76,0,38,46,56,86
2025-11-28 14:05:32.895,53,83,61,38,74,7,33,11,44,3,50,56,17,62,16,48,71,36,75,38,15,14,80,3,54,74,52,7,85,29,81,49
2025-11-28 14:05:33.895,5,10,44,67,63,35,86,76,33,81,26,16,44,50,90,13,55,56,2,23,39,11,13,86,14,32,70,82,86,77,51,59
2025-11-28 14:05:34.896,74,26,3,35,50,71,31,58,94,32,63,52,46,49,86,50,64,79,16,33,24,73,5,45,45,1,0,45,37,50,14,15
2025-11-28 14:05:35.896,15,40,15,45,30,9,37,87,41,52,72,64,59,87,90,88,62,17,9,47,32,32,16,82,58,90,85,66,40,7,20,34
2025-11-28 14:05:36.897,89,35,70,51,54,74,73,43,62,50,67,62,37,69,88,33,62,84,21,3,10,52,16,12,3,43,62,48,12,18,87,83
2025-11-28 14:05:37.897,71,61,83,40,43,83,49,38,89,51,76,53,36,79,95,51,14,84,38,55,36,9,27,82,19,54,57,80,24,51,76,49
2025-11-28 14:05:38.898,48,56,89,9,33,50,22,53,1,78,56,80,61,12,76,43,34,38,61,14,78,11,47,70,4,39,80,90,34,28,39,31
2025-11-28 14:05:39.898,77,4,28,52,55,36,39,31,63,85,59,49,93,93,38,28,61,14,51,30,17,32,47,73,50,45,86,31,43,25,25,49
2025-11-28 14:05:40.899,80,60,46,6,58,3,12,12,10,9,4,88,1,23,69,33,55,52,14,51,9,8,66,30,3,12,14,66,50,48,67,11
2025-11-28 14:05:41.900,64,83,48,41,76,87,32,57,59,32,74,40,42,68,53,41,85,44,84,82,83,59,32,86,43,2,79,49,59,49,65,56
2025-11-28 14:05:42.900,28,71,79,84,91,95,37,95,61,79,81,30,55,76,50,63,70,28,35,83,81,47,51,63,75,90,31,10,0,32,29,41
2025-11-28 14:05:43.901,39,82,57,76,66,64,69,81,80,82,63,90,57,35,87,9,23,46,77,4,66,15,54,42,16,45,38,61,80,26,9,69
2025-11-28 14:05:44.901,15,50,24,59,0,8,10,67,70,22,16,65,56,71,65,39,44,21,65,37,60,82,3,33,13,36,27,9,68,36,66,71
2025-11-28 14:05:45.902,5,57,19,20,81,19,14,34,85,37,72,34,24,10,85,41,18,46,79,30,55,33,54,44,78,38,29,45,24,34,62,54
2025-11-28 14:05:46.903,88,6,70,63,54,65,92,89,95,76,76,31,77,54,85,13,39,72,25,60,17,86,52,6,51,23,90,41,79,14,62,1
2025-11-28 14:05:47.903,15,61,48,78,30,30,66,58,55,53,58,82,35,54,78,79,15,62,84,81,23,7,36,36,90,3,88,88,3,73,22,31
2025-11-28 14:05:48.904,56,89,10,58,85,44,36,49,60,49,68,85,83,70,45,53,10,15,52,75,30,23,35,75,87,77,9,7,42,61,61,6
2025-11-28 14:05:49.904,21,25,65,32,4,55,41,89,78,81,1,87,53,79,78,83,39,53,59,55,61,83,17,37,15,76,22,64,78,11,64,19
2025-11-28 14:05:50.905,67,74,10,47,6,65,42,38,61,14,81,79,65,34,32,5,56,13,16,64,82,59,64,38,7,70,49,73,41,76,48,10
2025-11-28 14:05:51.906,86,48,46,50,77,60,38,79,52,69,90,55,61,82,60,68,56,27,70,15,76,1,71,7,89,89,22,25,85,42,82,54
2025-11-28 14:05:52.906,45,90,56,51,51,80,49,75,72,12,66,10,43,11,90,50,81,83,40,6,79,71,20,25,23,46,51,9,65,12,88,66
